close_date,Close
11/27/2018 16:00,37
11/28/2018 16:00,38.71
11/29/2018 16:00,37.91
11/30/2018 16:00,38.56
12/3/2018 16:00,40.03
12/4/2018 16:00,36.88
12/6/2018 16:00,37.67
12/7/2018 16:00,35.31
12/10/2018 16:00,34.8
12/11/2018 16:00,35.21
12/12/2018 16:00,36.03
12/13/2018 16:00,35.02
12/14/2018 16:00,34.2
12/17/2018 16:00,33.88
12/18/2018 16:00,34.11
12/19/2018 16:00,31.41
12/20/2018 16:00,31.28
12/21/2018 16:00,30.32
12/24/2018 13:00,29.02
12/26/2018 16:00,30.89
12/27/2018 16:00,31.93
12/28/2018 16:00,31.57
12/31/2018 16:00,31.73
1/2/2019 16:00,32.75
1/3/2019 16:00,31
1/4/2019 16:00,32.7
1/7/2019 16:00,34
1/8/2019 16:00,33.74
1/9/2019 16:00,35.44
1/10/2019 16:00,35.91
1/11/2019 16:00,36.01
1/14/2019 16:00,34.67
1/15/2019 16:00,33.99
1/16/2019 16:00,33.58
1/17/2019 16:00,33.88
1/18/2019 16:00,35.76
1/22/2019 16:00,33.87
1/23/2019 16:00,34.24
1/24/2019 16:00,36.59
1/25/2019 16:00,38.96
1/28/2019 16:00,38.08
1/29/2019 16:00,37.39
1/30/2019 16:00,38.24
1/31/2019 16:00,38.22
2/1/2019 16:00,39.6
2/4/2019 16:00,39.47
2/5/2019 16:00,39.37
2/6/2019 16:00,41.52
2/7/2019 16:00,39.38
2/8/2019 16:00,38.58
2/11/2019 16:00,38.58
2/12/2019 16:00,40.4
2/13/2019 16:00,41.68
2/14/2019 16:00,42.23
2/15/2019 16:00,41.99
2/19/2019 16:00,41.96
2/20/2019 16:00,42.21
2/21/2019 16:00,41.53
2/22/2019 16:00,42.57
2/25/2019 16:00,42.75
2/26/2019 16:00,42.96
2/27/2019 16:00,41.32
2/28/2019 16:00,40.88
3/1/2019 16:00,41.58
3/4/2019 16:00,41.06
3/5/2019 16:00,39.99
3/6/2019 16:00,37.93
3/7/2019 16:00,37.83
3/8/2019 16:00,38.65
3/11/2019 16:00,39.03
3/12/2019 16:00,39.25
3/13/2019 16:00,38.83
3/14/2019 16:00,38.41
3/15/2019 16:00,39.54
3/18/2019 16:00,39.61
3/19/2019 16:00,40.37
3/20/2019 16:00,40.13
3/21/2019 16:00,43.99
3/22/2019 16:00,41.62
3/25/2019 16:00,40.55
3/26/2019 16:00,40.32
3/27/2019 16:00,39.23
3/28/2019 16:00,39.34
3/29/2019 16:00,41.33
4/1/2019 16:00,42.25
4/2/2019 16:00,42.44
4/3/2019 16:00,43.9
4/4/2019 16:00,42.89
4/5/2019 16:00,43.32
4/8/2019 16:00,42.9
4/9/2019 16:00,41.72
4/10/2019 16:00,42.17
4/11/2019 16:00,42.28
4/12/2019 16:00,42.01
4/15/2019 16:00,41.82
4/16/2019 16:00,42.76
4/17/2019 16:00,43.15
4/18/2019 16:00,43.4
4/22/2019 16:00,43.4
4/23/2019 16:00,42.77
4/24/2019 16:00,43.03
4/25/2019 16:00,42.75
4/26/2019 16:00,42.1
4/29/2019 16:00,42.11
4/30/2019 16:00,42.06
5/1/2019 16:00,41.9
5/2/2019 16:00,42.56
5/3/2019 16:00,43.33
5/6/2019 16:00,42.13
5/7/2019 16:00,40.26
5/8/2019 16:00,39.75
